t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
24/12/2024,202412,2,128811177,52203020008,1734591105905,99765336,134,CG FOODS- NEPAL,RIO ,RIO/GUAVA DELIGHT/180ML/TPK,25.0,180ML ,TPK,,1734591105905-cg foods- nepal-rio #3.png,RECODING,5,1,49635,168.91272,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,CG FOODS- NEPAL,RIO,RIO JUCILO,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,0.0
24/12/2024,202412,2,128811177,52203020008,1734591105905,99765336,134,CG FOODS- NEPAL,RIO ,RIO/GUAVA DELIGHT/180ML/TPK,25.0,180ML ,TPK,,1734591105905-cg foods- nepal-rio #3.png,RECODING,5,2,99765336,174.36734,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,CHAUDHARY GROUP - NEPAL,RIO,RIO GUAVA DELIGHT,GUAVA TPK 180 ML,TPK,180.000 ML,GUAVA,,180.0,ML,25.0
24/12/2024,202412,2,128811177,52203020008,1734591105905,99765336,134,CG FOODS- NEPAL,RIO ,RIO/GUAVA DELIGHT/180ML/TPK,25.0,180ML ,TPK,,1734591105905-cg foods- nepal-rio #3.png,RECODING,5,3,99765473,176.22073,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,CHAUDHARY GROUP - NEPAL,RIO,RIO,GUAVA TPK 180 ML,TPK,180.000 ML,GUAVA,,180.0,ML,25.0
24/12/2024,202412,2,130456210357,13045020016,1734579959351,99765337,134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH-GUAVA PET 250 ML.,50.0,250 ML,PBT,,1734579959351-raybot spring-s mineral water-nepal-raybot refresh#3.png,RECODING,5,1,99765337,92.58792,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT,RAYBOT REFRESH,GUAVA PET 250 ML,PET,250.000 ML,GUAVA,,250.0,ML,50.0
24/12/2024,202412,2,130456210357,13045020016,1734579959351,99765337,134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH-GUAVA PET 250 ML.,50.0,250 ML,PBT,,1734579959351-raybot spring-s mineral water-nepal-raybot refresh#3.png,RECODING,5,2,99765425,95.496124,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT,RAYBOT REFRESH,GUAVA PET 500 ML,PET,500.000 ML,GUAVA,,500.0,ML,90.0
24/12/2024,202412,2,130456210357,13045020016,1734579959351,99765337,134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH-GUAVA PET 250 ML.,50.0,250 ML,PBT,,1734579959351-raybot spring-s mineral water-nepal-raybot refresh#3.png,RECODING,5,3,99765379,125.18072,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT,RAYBOT REFRESH,MIXED FRUIT PET 250 ML,PET,250.000 ML,MIXED FRUIT,,250.0,ML,50.0
24/12/2024,202412,3,3110104604,31101030302,1734418567531,99765339,125,SHREE RAM TOBACCO UDHYOG,BHOLA ,BHOLA EXTRA POWER\7GM\PPH\RS:20\SHREE RAM TOBACCO UDHYOG NEPAL,20.0,7GM,PPH,New SKU,1734418567531-shree ram tobacco udhyog-bhola #3.png,RECODING,5,1,99765339,105.7904,125,KHAINI,KHAINI,KHAINI,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA EXTRA POWER,7G KHAINI,PLAST,7G,REGULAR,,7.0,GM,20.0
24/12/2024,202412,3,3110104604,31101030302,1734418567531,99765339,125,SHREE RAM TOBACCO UDHYOG,BHOLA ,BHOLA EXTRA POWER\7GM\PPH\RS:20\SHREE RAM TOBACCO UDHYOG NEPAL,20.0,7GM,PPH,New SKU,1734418567531-shree ram tobacco udhyog-bhola #3.png,RECODING,5,2,99765072,132.2249,125,KHAINI,KHAINI,KHAINI,SHREE RAM TOBACCO UDHYOG,ZIT,ZIT SUPER POWER,7G KHAINI,PLAST,7G,REGULAR,,7.0,GM,20.0
24/12/2024,202412,3,3110104604,31101030302,1734418567531,99765339,125,SHREE RAM TOBACCO UDHYOG,BHOLA ,BHOLA EXTRA POWER\7GM\PPH\RS:20\SHREE RAM TOBACCO UDHYOG NEPAL,20.0,7GM,PPH,New SKU,1734418567531-shree ram tobacco udhyog-bhola #3.png,RECODING,5,3,99764040,150.00417,124,GUTKA,GUTKA,GUTKA,SHREE RAM TOBACCO UDHYOG,BHOLA,BHOLA GOLD,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,7.0
24/12/2024,202412,2,125932332,21301020004,1734226869833,99765336,134,CG FOODS- NEPAL,RIO GUAVA DELIGHT,RIO GUAVA DELIGHT \180ML\RS 25,25.0,180 ML,TPK,New SKU,1734226869833-cg foods- nepal-rio guava delight#3.png,RECODING,5,1,99762456,170.59732,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL BURRST,GUAVA TPK 180 ML,TPK,180.000 ML,GUAVA,,180.0,ML,25.0
24/12/2024,202412,2,125932332,21301020004,1734226869833,99765336,134,CG FOODS- NEPAL,RIO GUAVA DELIGHT,RIO GUAVA DELIGHT \180ML\RS 25,25.0,180 ML,TPK,New SKU,1734226869833-cg foods- nepal-rio guava delight#3.png,RECODING,5,2,99765336,170.9679,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,CHAUDHARY GROUP - NEPAL,RIO,RIO GUAVA DELIGHT,GUAVA TPK 180 ML,TPK,180.000 ML,GUAVA,,180.0,ML,25.0
24/12/2024,202412,2,125932332,21301020004,1734226869833,99765336,134,CG FOODS- NEPAL,RIO GUAVA DELIGHT,RIO GUAVA DELIGHT \180ML\RS 25,25.0,180 ML,TPK,New SKU,1734226869833-cg foods- nepal-rio guava delight#3.png,RECODING,5,3,99765403,171.41971,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL BURRST,GUAVA TPK 170 ML,TPK,170.000 ML,GUAVA,,170.0,ML,25.0
24/12/2024,202412,2,123875442,21301020042,1734177656551,99765338,134,P.K. GENERAL DRINK LP.-THAILAND,BONKO LYCHEE,BONKO LYCHEE\320ML\RS,120.0,320 ML,PET,New SKU,1734177656551-p-k- general drink lp--thailand-bonko lychee#3.png,RECODING,5,1,99765338,107.51235,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,P.K. GENERAL DRINK LP.-THAILAND,BONKO,BONKO LITCHI,LITCHI PET 320 ML,PET,320.000 ML,LYCHEE,,320.0,ML,140.0
24/12/2024,202412,2,123875442,21301020042,1734177656551,99765338,134,P.K. GENERAL DRINK LP.-THAILAND,BONKO LYCHEE,BONKO LYCHEE\320ML\RS,120.0,320 ML,PET,New SKU,1734177656551-p-k- general drink lp--thailand-bonko lychee#3.png,RECODING,5,2,99765233,133.8449,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,P.K. GENERAL DRINK LP.-THAILAND,BONKO,BONKO COCONUT,COCONUT PET 320 ML,PET,320.000 ML,COCONUT,,320.0,ML,140.0
24/12/2024,202412,2,123875442,21301020042,1734177656551,99765338,134,P.K. GENERAL DRINK LP.-THAILAND,BONKO LYCHEE,BONKO LYCHEE\320ML\RS,120.0,320 ML,PET,New SKU,1734177656551-p-k- general drink lp--thailand-bonko lychee#3.png,RECODING,5,3,54829,137.0846,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,KWALITY THAI FOODS PVT LTD-NPL,123,123 DITTO,LYCHEE PET 170 ML,PET,170.000 ML,LYCHEE,,170.0,ML,0.0
02/01/2024,202412,2,116313561,11301020007,1734595091656,99765340,134,AGRO THAI FOODS PVT LTD-NEPAL,XTREME,XTREME-ENERGY DRINK CLASSIC CAN 500ML,200.0,500ML,CAN,,1734595091656-agro thai foods pvt ltd-nepal-xtreme#3.png,RECODING,5,1,99762358,83.53944,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,AGRO THAI FOODS PVT LTD-NEPAL,XTREME,XTREME,CLASSIC CAN 330 ML,CAN,330.000 ML,,,330.0,ML,120.0
02/01/2024,202412,2,116313561,11301020007,1734595091656,99765340,134,AGRO THAI FOODS PVT LTD-NEPAL,XTREME,XTREME-ENERGY DRINK CLASSIC CAN 500ML,200.0,500ML,CAN,,1734595091656-agro thai foods pvt ltd-nepal-xtreme#3.png,RECODING,5,2,99765340,83.70769,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,AGRO THAI FOODS PVT LTD-NEPAL,XTREME,XTREME,CLASSIC CAN 500 ML,CAN,500.000 ML,,,500.0,ML,200.0
02/01/2024,202412,2,116313561,11301020007,1734595091656,99765340,134,AGRO THAI FOODS PVT LTD-NEPAL,XTREME,XTREME-ENERGY DRINK CLASSIC CAN 500ML,200.0,500ML,CAN,,1734595091656-agro thai foods pvt ltd-nepal-xtreme#3.png,RECODING,5,3,99763695,95.01898,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,AGRO THAI FOODS PVT LTD-NEPAL,XTREME,XTREME,CAN 330 ML,CAN,330.000 ML,,,330.0,ML,120.0
02/01/2024,202412,2,116313561,11301020007,1734594899846,99765341,118,VARUN BEVERAGE -NEPAL,7 UP,7 UP-LEMON-PET 2250ML FREE 250ML MOUNTAIN DEW RS50/-,270.0,2250ML,PET,,1734594899846-varun beverage -nepal-7 up#3.png,RECODING,5,1,99765341,64.144424,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,7 UP,7 UP,PET 2250 ML+250 ML MOUNTAIN DEW FREE,PET,2250.000 ML,LEMON,,2250.0,ML,270.0
02/01/2024,202412,2,116313561,11301020007,1734594899846,99765341,118,VARUN BEVERAGE -NEPAL,7 UP,7 UP-LEMON-PET 2250ML FREE 250ML MOUNTAIN DEW RS50/-,270.0,2250ML,PET,,1734594899846-varun beverage -nepal-7 up#3.png,RECODING,5,2,99765168,80.3456,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,7 UP,7 UP,PET 250 ML+150 ML FREE,PET,250.000 ML,LEMON,,400.0,ML,50.0
02/01/2024,202412,2,116313561,11301020007,1734594899846,99765341,118,VARUN BEVERAGE -NEPAL,7 UP,7 UP-LEMON-PET 2250ML FREE 250ML MOUNTAIN DEW RS50/-,270.0,2250ML,PET,,1734594899846-varun beverage -nepal-7 up#3.png,RECODING,5,3,99764925,83.20422,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,MOUNTAIN DEW,MOUNTAIN DEW PET 2250 ML+250 ML STING FREE,PET,2250.000 ML,LEMON,,2250.0,ML,260.0
02/01/2024,202412,2,130672610299,13067020011,1735611057892,99765342,134,"NICE JAL UDHYOG , NEPAL",RFS AQUA,RFS AQUA PROCESSED DRINKING WATER ,20.0,1000 ML.,PBT,,1735611057892-nice jal udhyog - nepal-rfs aqua#3.png,RECODING,5,1,99765342,119.981964,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,NICE JAL UDHYOG-NEPAL,RFS AQUA,RFS AQUA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
02/01/2024,202412,2,130672610299,13067020011,1735611057892,99765342,134,"NICE JAL UDHYOG , NEPAL",RFS AQUA,RFS AQUA PROCESSED DRINKING WATER ,20.0,1000 ML.,PBT,,1735611057892-nice jal udhyog - nepal-rfs aqua#3.png,RECODING,5,2,99765025,139.18884,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,MB BEVERAGE UDHYOG-NEPAL,AQUA MB,AQUA MB,PET 900 ML,PET,900.000 ML,,,900.0,ML,50.0
02/01/2024,202412,2,130672610299,13067020011,1735611057892,99765342,134,"NICE JAL UDHYOG , NEPAL",RFS AQUA,RFS AQUA PROCESSED DRINKING WATER ,20.0,1000 ML.,PBT,,1735611057892-nice jal udhyog - nepal-rfs aqua#3.png,RECODING,5,3,49987,143.37512,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,PARIJAT JAL UDHYOG-NEPAL,PRIDE,PRIDE,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
02/01/2024,202412,2,130672610277,13067020007,1735611057892,99765342,134,"NICE JAL UDHYOG , NEPAL",RFS AQUA,RFS AQUA PROCESSED DRINKING WATER ,20.0,1000 ML.,PBT,,,RECODING,5,1,99765342,119.981964,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,NICE JAL UDHYOG-NEPAL,RFS AQUA,RFS AQUA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
02/01/2024,202412,2,130672610277,13067020007,1735611057892,99765342,134,"NICE JAL UDHYOG , NEPAL",RFS AQUA,RFS AQUA PROCESSED DRINKING WATER ,20.0,1000 ML.,PBT,,,RECODING,5,2,99765025,139.18884,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,MB BEVERAGE UDHYOG-NEPAL,AQUA MB,AQUA MB,PET 900 ML,PET,900.000 ML,,,900.0,ML,50.0
02/01/2024,202412,2,130672610277,13067020007,1735611057892,99765342,134,"NICE JAL UDHYOG , NEPAL",RFS AQUA,RFS AQUA PROCESSED DRINKING WATER ,20.0,1000 ML.,PBT,,,RECODING,5,3,49987,143.37512,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,PARIJAT JAL UDHYOG-NEPAL,PRIDE,PRIDE,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
02/01/2024,202412,2,516753610299,51675020010,1735373521595,99765343,134,API SPRING PVT.LTD NEPAL ,API SPRING,API SPRING/1000ML/PBT/MINRAL WATER,25.0,1000ML ,PBT,,,RECODING,5,1,99765343,140.49673,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,API SPRING PVT. LTD.-NEPAL,API SPRING,API SPRING,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
02/01/2024,202412,2,516753610299,51675020010,1735373521595,99765343,134,API SPRING PVT.LTD NEPAL ,API SPRING,API SPRING/1000ML/PBT/MINRAL WATER,25.0,1000ML ,PBT,,,RECODING,5,2,99762823,178.48059,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,HIMAL AGRO & FOOD PVT LTD-NEPAL,SPRING 100,SPRING 100,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
02/01/2024,202412,2,516753610299,51675020010,1735373521595,99765343,134,API SPRING PVT.LTD NEPAL ,API SPRING,API SPRING/1000ML/PBT/MINRAL WATER,25.0,1000ML ,PBT,,,RECODING,5,3,40122999,182.80923,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,PATHIBHARA BEVERAGE-NEPAL,EAST SPRING,EAST SPRING,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
02/01/2024,202412,2,516753710207,51675020002,1735373521595,99765343,134,API SPRING PVT.LTD NEPAL ,API SPRING,API SPRING/1000ML/PBT/MINRAL WATER,25.0,1000ML ,PBT,,,RECODING,5,1,99765343,140.49673,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,API SPRING PVT. LTD.-NEPAL,API SPRING,API SPRING,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
02/01/2024,202412,2,516753710207,51675020002,1735373521595,99765343,134,API SPRING PVT.LTD NEPAL ,API SPRING,API SPRING/1000ML/PBT/MINRAL WATER,25.0,1000ML ,PBT,,,RECODING,5,2,99762823,178.48059,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,HIMAL AGRO & FOOD PVT LTD-NEPAL,SPRING 100,SPRING 100,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
02/01/2024,202412,2,516753710207,51675020002,1735373521595,99765343,134,API SPRING PVT.LTD NEPAL ,API SPRING,API SPRING/1000ML/PBT/MINRAL WATER,25.0,1000ML ,PBT,,,RECODING,5,3,40122999,182.80923,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,PATHIBHARA BEVERAGE-NEPAL,EAST SPRING,EAST SPRING,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
02/01/2024,202412,2,516753310229,51675020004,1735373521595,99765343,134,API SPRING PVT.LTD NEPAL ,API SPRING,API SPRING/1000ML/PBT/MINRAL WATER,25.0,1000ML ,PBT,,1735373521595-api spring pvt-ltd nepal -api spring#3.png,RECODING,5,1,99765343,140.49673,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,API SPRING PVT. LTD.-NEPAL,API SPRING,API SPRING,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
02/01/2024,202412,2,516753310229,51675020004,1735373521595,99765343,134,API SPRING PVT.LTD NEPAL ,API SPRING,API SPRING/1000ML/PBT/MINRAL WATER,25.0,1000ML ,PBT,,1735373521595-api spring pvt-ltd nepal -api spring#3.png,RECODING,5,2,99762823,178.48059,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,HIMAL AGRO & FOOD PVT LTD-NEPAL,SPRING 100,SPRING 100,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
02/01/2024,202412,2,516753310229,51675020004,1735373521595,99765343,134,API SPRING PVT.LTD NEPAL ,API SPRING,API SPRING/1000ML/PBT/MINRAL WATER,25.0,1000ML ,PBT,,1735373521595-api spring pvt-ltd nepal -api spring#3.png,RECODING,5,3,40122999,182.80923,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,PATHIBHARA BEVERAGE-NEPAL,EAST SPRING,EAST SPRING,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
02/01/2024,202412,2,128699486,12201020014,1733901349964,99765344,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-LYCHEE-LYCHEE DRINK PET 250ML,100.0,250ML,PET,,1733901349964-singapore beverage-nepal-fruit gems#3.png,RECODING,5,1,99764277,74.85556,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS,LYCHEE PET 320 ML,PET,320.000 ML,LYCHEE,,320.0,ML,140.0
02/01/2024,202412,2,128699486,12201020014,1733901349964,99765344,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-LYCHEE-LYCHEE DRINK PET 250ML,100.0,250ML,PET,,1733901349964-singapore beverage-nepal-fruit gems#3.png,RECODING,5,2,99765344,90.47394,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS,LITCHI PET 250 ML,PET,250.000 ML,LYCHEE,,250.0,ML,100.0
02/01/2024,202412,2,128699486,12201020014,1733901349964,99765344,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-LYCHEE-LYCHEE DRINK PET 250ML,100.0,250ML,PET,,1733901349964-singapore beverage-nepal-fruit gems#3.png,RECODING,5,3,99765467,115.90801,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SINGAPORE BEVERAGE-NEPAL,NATURALS,NATURALS,LYCHEE PET 200 ML,PET,200.000 ML,LYCHEE,,200.0,ML,40.0
02/01/2024,202412,2,117186046,11302020003,1733808460064,99765337,134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH-GUAVA PET 250ML,50.0,250ML,PET,,1733808460064-raybot spring-s mineral water-nepal-raybot refresh#3.png,RECODING,5,1,99765337,89.19349,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT,RAYBOT REFRESH,GUAVA PET 250 ML,PET,250.000 ML,GUAVA,,250.0,ML,50.0
02/01/2024,202412,2,117186046,11302020003,1733808460064,99765337,134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH-GUAVA PET 250ML,50.0,250ML,PET,,1733808460064-raybot spring-s mineral water-nepal-raybot refresh#3.png,RECODING,5,2,99765425,92.315125,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT,RAYBOT REFRESH,GUAVA PET 500 ML,PET,500.000 ML,GUAVA,,500.0,ML,90.0
