t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-03-11,202203,128823642,1646894432805,,106,MARVI INDUSTRIES INDIA,HOPPIPOLLA MINIS,HOPPIPOLLA MINISCENTER FILLED CHOCOLATE\6.25\PPH\RS:5\MARVI INDUSTRIES INDIA,5.0,PPH,6.25GM,New SKU,1646894432805-marvi industries india-hoppipolla minis.png,PARKER FOR NEXT MONTH,999,3,99763134,174.34198,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,GALA CANDY COMPANY-INDIA,DELLO,DELLO IMLEE ZATKA,DELLO IMLEE ZATKA-PPH 4.5 GM,PLPCH,4.500 GM,IMLI,,4.5,GM,2.0
2022-03-11,202203,122214754,1646889161067,99763355.0,120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1LIME ALOE VERA\63GM\EWP\RS:20\GODREJ CONSUMER PRODUCTS LTD INDIA,20.0,EWP,63GM,,1646889161067-godrej consumer products-india-godrej no-1 beauty soap.png,RECODING,5,1,92562238,58.1044,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ALOEVERA EWP 58G+20%,EWRPK,58.000 GM,,,69.6,GM,0.0
2022-03-11,202203,122214754,1646889161067,99763355.0,120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1LIME ALOE VERA\63GM\EWP\RS:20\GODREJ CONSUMER PRODUCTS LTD INDIA,20.0,EWP,63GM,,1646889161067-godrej consumer products-india-godrej no-1 beauty soap.png,RECODING,5,2,92562331,58.888844,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ALOEVERA EWP 58G+25%,EWRPK,58.000 GM,,,72.5,GM,0.0
2022-03-11,202203,122214754,1646889161067,99763355.0,120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1LIME ALOE VERA\63GM\EWP\RS:20\GODREJ CONSUMER PRODUCTS LTD INDIA,20.0,EWP,63GM,,1646889161067-godrej consumer products-india-godrej no-1 beauty soap.png,RECODING,5,3,92562434,62.239185,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ALOEVERA&WHITE LILY EWP 58G+20%,EWRPK,58.000 GM,,,70.0,GM,0.0
2022-03-11,202203,122214754,1646889386143,99763356.0,120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP ROSEWATER ALMOND\61GM\EWP\RS:20\GODREJ CONSUMER PRODUCTS LTD INDIA,20.0,EWP,61GM,,1646889386143-godrej consumer products-india-godrej no-1 beauty soap.png,RECODING,5,1,49011,46.716496,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ROSEWATER ALMOND EWP 58G+20%,EWRPK,58.000 GM,,,70.0,GM,0.0
2022-03-11,202203,122214754,1646889386143,99763356.0,120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP ROSEWATER ALMOND\61GM\EWP\RS:20\GODREJ CONSUMER PRODUCTS LTD INDIA,20.0,EWP,61GM,,1646889386143-godrej consumer products-india-godrej no-1 beauty soap.png,RECODING,5,2,99763356,47.463547,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ROSEWATER ALMOND EWP 55G+6GM,EWRPK,55.000 GM,,,61.0,GM,20.0
2022-03-11,202203,122214754,1646889386143,99763356.0,120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP ROSEWATER ALMOND\61GM\EWP\RS:20\GODREJ CONSUMER PRODUCTS LTD INDIA,20.0,EWP,61GM,,1646889386143-godrej consumer products-india-godrej no-1 beauty soap.png,RECODING,5,3,99762418,48.898544,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-ROSEWATER&ALMOND EWP 63G,EWRPK,63.000 GM,,,63.0,GM,20.0
2022-03-11,202203,122214754,1646630677754,99763292.0,121,COLGATE PALMOLIVE- NEPAL,COLGATE ,COLGATE MAX FRESH REDGEL\18GM\TUBE\RS:20\COLGATE PALMOLIVE NEPAL ,20.0,TUBE,18GM,New SKU,1646630677754-colgate palmolive- nepal-colgate .png,RECODING,5,1,54904,102.017105,121,TOOTH PASTE-NP,TOOTH PASTE,GEL,COLGATE PALMOLIVE- NEPAL,COLGATE,COLGATE MAX FRESH GEL,COLGATE MAX FRESH GEL-REDCLNG CRYS TUB 20GM+15% EX[3G],TUBE,20.000 GM,,,23.0,GM,0.0
2022-03-11,202203,122214754,1646630677754,99763292.0,121,COLGATE PALMOLIVE- NEPAL,COLGATE ,COLGATE MAX FRESH REDGEL\18GM\TUBE\RS:20\COLGATE PALMOLIVE NEPAL ,20.0,TUBE,18GM,New SKU,1646630677754-colgate palmolive- nepal-colgate .png,RECODING,5,2,54503,107.63803,121,TOOTH PASTE-NP,TOOTH PASTE,GEL,COLGATE PALMOLIVE- NEPAL,COLGATE,COLGATE MAX FRESH GEL,COLGATE MAX FRESH GEL-REDCLNG CRYST TUB 70G+20%EX[14G],TUBE,70.000 GM,,,84.0,GM,0.0
2022-03-11,202203,122214754,1646630677754,99763292.0,121,COLGATE PALMOLIVE- NEPAL,COLGATE ,COLGATE MAX FRESH REDGEL\18GM\TUBE\RS:20\COLGATE PALMOLIVE NEPAL ,20.0,TUBE,18GM,New SKU,1646630677754-colgate palmolive- nepal-colgate .png,RECODING,5,3,99763669,109.03374,121,TOOTH PASTE-NP,TOOTH PASTE,GEL,COLGATE PALMOLIVE- NEPAL,COLGATE,COLGATE MAX FRESH GEL,COLGATE MAX FRESH GEL-RED TUB 36 GMS+20% EXT,TUBE,36.000 GM,,,43.0,GM,30.0
2022-03-11,202203,111134034,1646896096578,99763357.0,123,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI-XTRAA,DHONI XTRAA/6NOS,220.0,PPH,167Ã—6NOS,,1646896096578-himgiri soap - chemicals-nepal-dhoni-xtraa.png,RECODING,5,1,93062486,115.20653,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI,DHONI ULTRA,DHONI ULTRA- PPH 800 GM+95GM DHONI ORANGE SOAP,PLPCH,800.000 GM,,,800.0,GM,0.0
2022-03-11,202203,111134034,1646896096578,99763357.0,123,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI-XTRAA,DHONI XTRAA/6NOS,220.0,PPH,167Ã—6NOS,,1646896096578-himgiri soap - chemicals-nepal-dhoni-xtraa.png,RECODING,5,2,93020576,116.55853,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI,DHONI,DHONI- PPH 400 GMS,PLPCH,400.000 GM,,,400.0,GM,0.0
2022-03-11,202203,111134034,1646896096578,99763357.0,123,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI-XTRAA,DHONI XTRAA/6NOS,220.0,PPH,167Ã—6NOS,,1646896096578-himgiri soap - chemicals-nepal-dhoni-xtraa.png,RECODING,5,3,50870,120.92073,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI,DHONI ULTRA,DHONI ULTRA-PPH 3000 GM,PLPCH,3000.000 GM,,,3000.0,GM,0.0
2022-03-11,202203,111134034,1646894723153,99763291.0,120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT/BUY 4 SAVE RS 12,140.0,EWP,95 GM,,1646894723153-unilever nepal ltd-nepal-life buoy total protect.png,RECODING,5,1,99763291,115.94507,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT-ACTIV SILVER EWP 4*95 GM+SAVE RS12,EWRPK,95.000 GM,,,380.0,GM,140.0
2022-03-11,202203,111134034,1646894723153,99763291.0,120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT/BUY 4 SAVE RS 12,140.0,EWP,95 GM,,1646894723153-unilever nepal ltd-nepal-life buoy total protect.png,RECODING,5,2,99763126,116.02725,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT-ACTIV SILVER EWP 4*95 GM+SAVE RS20,EWRPK,95.000 GM,,,380.0,GM,120.0
2022-03-11,202203,111134034,1646894723153,99763291.0,120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT/BUY 4 SAVE RS 12,140.0,EWP,95 GM,,1646894723153-unilever nepal ltd-nepal-life buoy total protect.png,RECODING,5,3,99763881,116.86457,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY TOTAL PROTECT,LIFE BUOY TOTAL PROTECT-ACTIV SILVER EWP 4*95 GM+SAVE RS 5,EWRPK,95.000 GM,,,380.0,GM,155.0
2022-03-11,202203,125781212,1646650444573,99763282.0,123,GOPAL N PRODUCT-NEPAL,V SERIES,V-SERIES LAUNDRY SOAP/100GM/PPH/LEMON/GOPAL N PRODUCT-NEPAL,20.0,PPH,100GM,,1646650444573-gopal n product-nepal-v series.png,RECODING,5,1,93024808,92.0988,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,GOPAL SOAP INDUSTRIES - NEPAL,V SERIES,V SERIES,V SERIES-ORANGE & LEMON-PPH 270 GMS,PLPCH,270.000 GM,,,270.0,GM,0.0
2022-03-11,202203,125781212,1646650444573,99763282.0,123,GOPAL N PRODUCT-NEPAL,V SERIES,V-SERIES LAUNDRY SOAP/100GM/PPH/LEMON/GOPAL N PRODUCT-NEPAL,20.0,PPH,100GM,,1646650444573-gopal n product-nepal-v series.png,RECODING,5,2,48263,92.76976,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,GOPAL SOAP INDUSTRIES - NEPAL,V SERIES,V SERIES,V SERIES-ORANGE & LEMON-PPH 120 GM,PLPCH,120.000 GM,,,120.0,GM,0.0
2022-03-11,202203,125781212,1646650444573,99763282.0,123,GOPAL N PRODUCT-NEPAL,V SERIES,V-SERIES LAUNDRY SOAP/100GM/PPH/LEMON/GOPAL N PRODUCT-NEPAL,20.0,PPH,100GM,,1646650444573-gopal n product-nepal-v series.png,RECODING,5,3,93019329,93.66808,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,GOPAL SOAP INDUSTRIES - NEPAL,V SERIES,V SERIES NIKHAR,V SERIES NIKHAR- LEMON FRESH PPH 375  GMS,PLPCH,375.000 GM,,,375.0,GM,0.0
2022-03-11,202203,133674357,1646813717493,99763354.0,118,BHAGWATI BEVERAGE INDUS-NEPAL,ZERO AQUA,ZERO AQUA 500ML,10.0,PPH,500ML,,1646813717493-bhagwati beverage indus-nepal-zero aqua.png,RECODING,5,1,99763354,100.07706,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,BHAGWATI BEVERAGE INDUS-NEPAL,ZERO AQUA,ZERO AQUA,PET 500 ML,PET,500.000 ML,,,500.0,ML,10.0
2022-03-11,202203,133674357,1646813717493,99763354.0,118,BHAGWATI BEVERAGE INDUS-NEPAL,ZERO AQUA,ZERO AQUA 500ML,10.0,PPH,500ML,,1646813717493-bhagwati beverage indus-nepal-zero aqua.png,RECODING,5,2,52584,106.25475,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,BHAGWATI BEVERAGE INDUS-NEPAL,ZERO AQUA,ZERO AQUA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
2022-03-11,202203,133674357,1646813717493,99763354.0,118,BHAGWATI BEVERAGE INDUS-NEPAL,ZERO AQUA,ZERO AQUA 500ML,10.0,PPH,500ML,,1646813717493-bhagwati beverage indus-nepal-zero aqua.png,RECODING,5,3,40110694,136.6725,118,SOFT DRINKS-NP,BULK WATER,BULK WATER,PANCHA BUDDHA BEVERAGE - NEPAL,AQUA ONLY,AQUA ONLY,JAR 20000 ML,JAR,20000.000 ML,,,20000.0,ML,0.0
2022-03-12,202203,122344338,1646977413291,99763364.0,112,HINDUSTAN UNILEVER LTD-INDIA,HORLICKS CLASSIC MALT,HORLICKS-CLASSIC MALT PCN 500G FREE KNORR SOUP WORTH RS88,400.0,PCN,500G,,1646977413291-hindustan unilever ltd-india-horlicks classic malt.png,RECODING,5,1,99763364,91.83435,112,HEALTH FOOD DRINKS-NP,HEALTH FOOD DRINKS,WHITE,HINDUSTAN UNILEVER LTD-INDIA,HORLICKS,HORLICKS,HORLICKS-CLASSIC MALT-PCN 500 GM+FREE KNORR SOUP,PLJAR,500.000 GM,,,500.0,GM,400.0
2022-03-12,202203,122344338,1646977413291,99763364.0,112,HINDUSTAN UNILEVER LTD-INDIA,HORLICKS CLASSIC MALT,HORLICKS-CLASSIC MALT PCN 500G FREE KNORR SOUP WORTH RS88,400.0,PCN,500G,,1646977413291-hindustan unilever ltd-india-horlicks classic malt.png,RECODING,5,2,99762560,111.56907,112,HEALTH FOOD DRINKS-NP,HEALTH FOOD DRINKS,WHITE,HINDUSTAN UNILEVER LTD-INDIA,HORLICKS,HORLICKS,HORLICKS-CLASSIC MALT-PCN 1000 GMS+SAVE RS.48,PLJAR,1000.000 GM,,,1000.0,GM,704.0
