t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2023-02-09,202302,3,3110103280,31101030548,1675841279419,99764847,124,GOLDEN TOBACCO INDUSTRIES PVT LTD NEPAL ,TWENTY 20 ,TWENTY 20 GUTKHA PPH 2.5GM,5.0,PPH,2.5GM,,1675841279419-golden tobacco industries pvt ltd nepal -twenty 20 #3.png,RECODING,5,3,99765368,149.17374,124,GUTKA,GUTKA,GUTKA,BALAJI UDHYOG PVT LTD-NEPAL,TUKKA,TUKKA,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,5.0
2023-02-09,202302,3,3110102858,31101030543,1675841279419,99764847,124,GOLDEN TOBACCO INDUSTRIES PVT LTD NEPAL ,TWENTY 20 ,TWENTY 20 GUTKHA PPH 2.5GM,5.0,PPH,2.5GM,,1675841279419-golden tobacco industries pvt ltd nepal -twenty 20 #3.png,RECODING,5,1,99764847,113.47249,124,GUTKA,GUTKA,GUTKA,GOLDEN TOBACCO INDUSTRIES LTD,TWENTY 20,TWENTY 20,2.5G GUTKA,PLAST,2.5G,REGULAR,,2.5,GM,5.0
2023-02-09,202302,3,3110102858,31101030543,1675841279419,99764847,124,GOLDEN TOBACCO INDUSTRIES PVT LTD NEPAL ,TWENTY 20 ,TWENTY 20 GUTKHA PPH 2.5GM,5.0,PPH,2.5GM,,1675841279419-golden tobacco industries pvt ltd nepal -twenty 20 #3.png,RECODING,5,2,99765184,148.75006,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,16G KHAINI,PLAST,16G,REGULAR,,16.0,GM,40.0
2023-02-09,202302,3,3110102858,31101030543,1675841279419,99764847,124,GOLDEN TOBACCO INDUSTRIES PVT LTD NEPAL ,TWENTY 20 ,TWENTY 20 GUTKHA PPH 2.5GM,5.0,PPH,2.5GM,,1675841279419-golden tobacco industries pvt ltd nepal -twenty 20 #3.png,RECODING,5,3,99765368,149.17374,124,GUTKA,GUTKA,GUTKA,BALAJI UDHYOG PVT LTD-NEPAL,TUKKA,TUKKA,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,5.0
2023-02-09,202302,1,123262051,21301010069,1675837119826,99764841,106,PRAYAGH NUTRI PRODUCT-INDIA,CINTU PAN RAISYA PAN MASALA,CINTU PAN RASIYA PAN MASALA\880\GM,220.0,PCN,880 GM,New SKU,1675837119826-prayagh nutri product-india-cintu pan raisya pan masala#3.png,RECODING,5,1,50819,104.84909,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,PRAYAGH NUTRI PRODUCT-INDIA,CINTU,CINTU PAN RASIYA,CINTU PAN RASIYA- PAN MASALA PPH 4.4 GM,PLPCH,4.400 GM,PAN MASALA,,4.4,GM,0.0
2023-02-09,202302,1,123262051,21301010069,1675837119826,99764841,106,PRAYAGH NUTRI PRODUCT-INDIA,CINTU PAN RAISYA PAN MASALA,CINTU PAN RASIYA PAN MASALA\880\GM,220.0,PCN,880 GM,New SKU,1675837119826-prayagh nutri product-india-cintu pan raisya pan masala#3.png,RECODING,5,2,91826186,107.19949,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,PRAYAGH NUTRI PRODUCT-INDIA,CINTU,CINTU PAN RASIYA,CINTU PAN RASIYA- PAN MASALA PPH 5.5 GM,PLPCH,5.500 GM,PAN MASALA,,5.5,GM,0.0
2023-02-09,202302,1,123262051,21301010069,1675837119826,99764841,106,PRAYAGH NUTRI PRODUCT-INDIA,CINTU PAN RAISYA PAN MASALA,CINTU PAN RASIYA PAN MASALA\880\GM,220.0,PCN,880 GM,New SKU,1675837119826-prayagh nutri product-india-cintu pan raisya pan masala#3.png,RECODING,5,3,99764841,112.2602,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,PRAYAGH NUTRI PRODUCT-INDIA,CINTU,CINTU PAN RAISYA,CINTU PAN RASIYA-PAN MASALA CANDY PCN 880 GM,PLJAR,880.000 GM,PAAN,,880.0,GM,220.0
2023-02-09,202302,1,123262051,21301010069,1675837533958,99764846,123,PUJA SOAP & HOUSEHOLD PROD-NPL,MAHASHAKTI 100% PURE WASHING SOAP,MAHASHAKTI 100% PURE WASHING SOAP\200\GM,45.0,PPH,200 GM,New SKU,1675837533958-puja soap - household prod-npl-mahashakti 100- pure washing soap#3.png,RECODING,5,1,99764846,80.12547,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,PUJA SOAP & HOUSEHOLD PROD-NPL,MAHASHAKTI 100%,MAHASHAKTI 100%,MAHASHAKTI 100%-PURE WASHING SOAP PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,45.0
2023-02-09,202302,1,123262051,21301010069,1675837533958,99764846,123,PUJA SOAP & HOUSEHOLD PROD-NPL,MAHASHAKTI 100% PURE WASHING SOAP,MAHASHAKTI 100% PURE WASHING SOAP\200\GM,45.0,PPH,200 GM,New SKU,1675837533958-puja soap - household prod-npl-mahashakti 100- pure washing soap#3.png,RECODING,5,2,49580,107.90832,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,PUJA SOAP & HOUSEHOLD PROD-NPL,MAHASHAKTI,MAHASHAKTI,MAHASHAKTI-UNWRP 200GM,UNWRP,200.000 GM,,,200.0,GM,0.0
2023-02-09,202302,1,123262051,21301010069,1675837533958,99764846,123,PUJA SOAP & HOUSEHOLD PROD-NPL,MAHASHAKTI 100% PURE WASHING SOAP,MAHASHAKTI 100% PURE WASHING SOAP\200\GM,45.0,PPH,200 GM,New SKU,1675837533958-puja soap - household prod-npl-mahashakti 100- pure washing soap#3.png,RECODING,5,3,93017675,109.56302,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,MAHASHAKTI SOAP & CHEM.- NEPAL,PUJA,PUJA,PUJA-PPH 400  GMS,PLPCH,400.000 GM,,,400.0,GM,0.0
